MON timestamp weightedPrice RollingMin RollingMax averPrice stdevPrice coin cash curBalanceCoin curBalanceDollar trades decision
MON 525 6378.85 5177.37 6183.04 6378.85 0 0.18187068815024063 0.0 0.18187068815024063 1160.1258391071624 7 0
MON 526 7204.77 5177.37 6434.62 7204.77 0 0.18187068815024063 0.0 0.18187068815024063 1310.3364778642092 7 0
MON 527 6972.37 5177.37 7333.0 6972.37 0 0.18187068815024063 0.0 0.18187068815024063 1268.0697299380931 7 0
MON 528 7814.92 5177.37 7503.87 7814.92 0 0.18187068815024063 0.0 0.18187068815024063 1421.3048782390786 7 0
MON 529 7994.42 5177.37 8047.41 7994.42 0 0.18187068815024063 0.0 0.18187068815024063 1453.9506667620467 7 0
MON 530 8205.17 5177.37 8268.71 8205.17 0 0.18187068815024063 0.0 0.18187068815024063 1492.27991428971 7 0
MON 531 7884.91 5177.37 8268.71 7884.91 0 0.18187068815024063 0.0 0.18187068815024063 1434.0340077027138 7 0
MON 532 7343.9 5216.49 8320.82 7343.9 0 0.18187068815024063 0.0 0.18187068815024063 1335.640146706552 7 0
MON 533 7271.21 5216.49 8320.82 7271.21 0 0.18187068815024063 0.0 0.18187068815024063 1322.4199663849113 7 0
MON 534 8197.69 5216.49 8320.82 8197.69 0 0.18187068815024063 0.0 0.18187068815024063 1490.9195215423463 7 0
MON 535 7978.31 5224.19 8320.82 7978.31 0 0.18187068815024063 0.0 0.18187068815024063 1451.0207299759463 7 0
MON 536 7963.33 5347.65 8320.82 7963.33 0 0.18187068815024063 0.0 0.18187068815024063 1448.2963070674557 7 0
MON 537 7680.07 5394.22 8320.82 7680.07 0 0.18187068815024063 0.0 0.18187068815024063 1396.7796159420184 7 0
MON 538 7881.85 5490.2 8320.82 7881.85 0 0.18187068815024063 0.0 0.18187068815024063 1433.477483396974 7 0
MON 539 7987.37 5645.47 8320.82 7987.37 0 0.18187068815024063 0.0 0.18187068815024063 1452.6684784105876 7 0
MON 540 8052.54 5653.69 8320.82 8052.54 0 0.18187068815024063 0.0 0.18187068815024063 1464.5209911573386 7 0
MON 541 8673.22 5653.69 8320.82 8673.22 0 0.18187068815024063 0.0 0.18187068815024063 1577.40448987843 7 0
MON 542 8805.78 5741.4 8687.52 8805.78 0 0.18187068815024063 0.0 0.18187068815024063 1601.5132682996261 7 0
MON 543 8719.96 5794.72 8907.17 8719.96 0 0.18187068815024063 0.0 0.18187068815024063 1585.905125842572 7 0
MON 544 8659.49 5982.32 8907.17 8659.49 0 0.18187068815024063 0.0 0.18187068815024063 1574.9074053301272 7 0
MON 545 8319.47 6161.52 8907.17 8319.47 0 0.18187068815024063 0.0 0.18187068815024063 1513.0677339452823 7 0
MON 546 8574.5 6375.7 9008.31 8574.5 0 0.18187068815024063 0.0 0.18187068815024063 1559.4502155442383 7 0
MON 547 8564.02 6815.77 9008.31 8564.02 0 0.18187068815024063 0.0 0.18187068815024063 1557.5442107324238 7 0
MON 548 8742.96 6898.28 9008.31 8742.96 0 0.18187068815024063 0.0 0.18187068815024063 1590.0881516700276 7 0
MON 549 8208.99 7038.12 9008.31 8208.99 0 0.18187068815024063 0.0 0.18187068815024063 1492.9746603184437 7 0
MON 550 7707.77 7038.12 9008.31 7707.77 0 0.18187068815024063 0.0 0.18187068815024063 1401.8174340037804 7 0
MON 551 7824.23 7038.12 9008.31 7824.23 0 0.18187068815024063 0.0 0.18187068815024063 1422.9980943457572 7 0
MON 552 7822.02 7038.12 9008.31 7822.02 0 0.18187068815024063 0.0 0.18187068815024063 1422.5961601249453 7 0
MON 553 8043.95 7251.5 9008.31 8043.95 0 0.18187068815024063 0.0 0.18187068815024063 1462.958721946128 7 0
MON 554 7954.13 7267.96 9008.31 7954.13 0 0.18187068815024063 0.0 0.18187068815024063 1446.6230967364736 7 0
MON 555 7688.08 7533.2 9008.31 7688.08 0 0.18187068815024063 0.0 0.18187068815024063 1398.236400154102 7 0
MON 556 8000.33 7533.2 9008.31 8000.33 0 0.18187068815024063 0.0 0.18187068815024063 1455.0255225290146 7 0
MON 557 7927.71 7533.2 9008.31 7927.71 0 0.18187068815024063 0.0 0.18187068815024063 1441.8180731555442 7 0
MON 558 8145.86 7533.2 9008.31 8145.86 0 0.18187068815024063 0.0 0.18187068815024063 1481.493163775519 7 0
MON 559 8230.92 7564.49 9008.31 8230.92 0 0.18187068815024063 0.0 0.18187068815024063 1496.9630845095785 7 0
MON 560 8693.83 7564.49 9008.31 8693.83 0 0.18187068815024063 0.0 0.18187068815024063 1581.1528447612066 7 0
MON 561 8838.38 7564.49 9008.31 8838.38 0 0.18187068815024063 0.0 0.18187068815024063 1607.4422527333236 7 0
MON 562 8994.49 7564.49 9008.31 8994.49 0 0.18187068815024063 0.0 0.18187068815024063 1635.834085860458 7 0
MON 563 9320.35 7564.49 9335.87 9320.35 0 0.18187068815024063 0.0 0.18187068815024063 1695.0984683010954 7 0
MON 564 9081.76 7564.49 9416.41 9081.76 0 0.18187068815024063 0.0 0.18187068815024063 1651.7059408153293 7 0
MON 565 9273.52 7564.49 9416.41 9273.52 0 0.18187068815024063 0.0 0.18187068815024063 1686.5814639750195 7 0
MON 566 9527.16 7564.49 9416.41 9527.16 0 0.18187068815024063 0.0 0.18187068815024063 1732.7111453174464 7 0
MON 567 10144.56 7564.49 9594.42 10144.56 0 0.18187068815024063 0.0 0.18187068815024063 1844.998108181405 7 0
MON 568 10701.69 7564.49 10144.56 10701.69 0 0.18187068815024063 0.0 0.18187068815024063 1946.3237246705487 7 0
MON 569 10855.37 7564.49 11157.35 10855.37 0 0.18187068815024063 0.0 0.18187068815024063 1974.2736120254779 7 0
MON 570 11011.1 7564.49 11246.14 11011.1 0 0.18187068815024063 0.0 0.18187068815024063 2002.5963342911145 7 0
MON 571 11790.92 7571.47 11246.14 11790.92 0 0.18187068815024063 0.0 0.18187068815024063 2144.422734324435 7 0
MON 572 13016.23 7571.47 11790.92 13016.23 0 0.18187068815024063 0.0 0.18187068815024063 2367.2707072218063 7 0
MON 573 11182.81 7583.22 13796.49 11182.81 0 0.18187068815024063 0.0 0.18187068815024063 2033.8253501533923 7 0
MON 574 12407.33 7583.22 13796.49 12407.33 0 0.18187068815024063 0.0 0.18187068815024063 2256.529645207125 7 0
MON 575 11959.37 7583.22 13796.49 11959.37 0 0.18187068815024063 0.0 0.18187068815024063 2175.0588517433434 7 0
MON 576 10817.16 7586.73 13796.49 10817.16 0 0.18187068815024063 0.0 0.18187068815024063 1967.3243330312569 7 0
MON 577 10583.13 7772.8 13796.49 10583.13 0 0.18187068815024063 0.0 0.18187068815024063 1924.761135883456 7 0
MON 578 10801.68 7862.36 13796.49 10801.68 0 0.18187068815024063 0.0 0.18187068815024063 1964.5089747786913 7 0
MON 579 11961.27 8087.06 13796.49 11961.27 0 0.18187068815024063 0.0 0.18187068815024063 2175.4044060508286 7 0
MON 580 11215.44 8183.39 13796.49 11215.44 0 0.18187068815024063 0.0 0.18187068815024063 2039.7597907077347 7 0
MON 581 10978.46 8618.4 13796.49 10978.46 0 0.18187068815024063 0.0 0.18187068815024063 1996.6600750298905 7 0
MON 582 11208.55 8814.56 13796.49 11208.55 0 0.18187068815024063 0.0 0.18187068815024063 2038.5067016663795 7 0
MON 583 11450.85 8988.92 13796.49 11450.85 0 0.18187068815024063 0.0 0.18187068815024063 2082.573969405183 7 0
MON 584 12285.96 9004.9 13796.49 12285.96 0 0.18187068815024063 0.0 0.18187068815024063 2234.4559997863303 7 0
MON 585 12573.81 9070.4 13796.49 12573.81 0 0.18187068815024063 0.0 0.18187068815024063 2286.807477370377 7 0
MON 586 12156.51 9232.48 13796.49 12156.51 0 0.18187068815024063 0.0 0.18187068815024063 2210.9128392052817 7 0
MON 587 11358.66 9525.07 13796.49 11358.66 0 0.18187068815024063 0.0 0.18187068815024063 2065.807310664612 7 0
MON 588 11815.99 9737.88 13796.49 11815.99 0 0.18187068815024063 0.0 0.18187068815024063 2148.982232476362 7 0
MON 589 11392.38 9737.88 13796.49 11392.38 0 0.18187068815024063 0.0 0.18187068815024063 2071.9399902690384 7 0
MON 590 10256.06 9737.88 13796.49 10256.06 0 0.18187068815024063 0.0 0.18187068815024063 1865.2766899101568 7 0
MON 591 10895.09 9737.88 13796.49 10895.09 0 0.18187068815024063 0.0 0.18187068815024063 1981.497515758805 7 0
MON 592 9477.64 9737.88 13796.49 9477.64 0 0.0 1723.7049088402464 0.18187068815024063 1723.7049088402464 8 -1
MON 593 9693.8 9448.11 13796.49 9693.8 0 0.0 1723.7049088402464 0.1778151920650567 1723.7049088402464 8 0
MON 594 10666.48 9163.13 13796.49 10666.48 0 0.0 1723.7049088402464 0.16160016320662923 1723.7049088402464 8 0
MON 595 10530.73 9163.13 13796.49 10530.73 0 0.0 1723.7049088402464 0.16368332573717553 1723.7049088402464 8 0
MON 596 10767.14 9163.13 13796.49 10767.14 0 0.0 1723.7049088402464 0.1600893931759266 1723.7049088402464 8 0
MON 597 10599.11 9163.13 13796.49 10599.11 0 0.0 1723.7049088402464 0.16262732520374318 1723.7049088402464 8 0
MON 598 10343.11 9163.13 13796.49 10343.11 0 0.0 1723.7049088402464 0.1666524777209414 1723.7049088402464 8 0
MON 599 9900.77 9163.13 13796.49 9900.77 0 0.0 1723.7049088402464 0.1740980659928719 1723.7049088402464 8 0
MON 600 9811.93 9163.13 13796.49 9811.93 0 0.0 1723.7049088402464 0.17567439931188322 1723.7049088402464 8 0
MON 601 9911.84 9163.13 13796.49 9911.84 0 0.0 1723.7049088402464 0.1739036252441773 1723.7049088402464 8 0
MON 602 9870.3 9163.13 13796.49 9870.3 0 0.0 1723.7049088402464 0.17463551349404238 1723.7049088402464 8 0
MON 603 9477.68 9163.13 13311.14 9477.68 0 0.0 1723.7049088402464 0.18186992057552548 1723.7049088402464 8 0
MON 604 9552.86 9163.13 13129.53 9552.86 0 0.0 1723.7049088402464 0.18043862349497913 1723.7049088402464 8 0
MON 605 9519.15 9163.13 13129.53 9519.15 0 0.0 1723.7049088402464 0.18107760764776754 1723.7049088402464 8 0
MON 606 9607.42 9163.13 13129.53 9607.42 0 0.0 1723.7049088402464 0.1794139226598032 1723.7049088402464 8 0
MON 607 10085.63 9163.13 13129.53 10085.63 0 0.0 1723.7049088402464 0.17090701412209713 1723.7049088402464 8 0
MON 608 10399.67 9163.13 13129.53 10399.67 0 0.0 1723.7049088402464 0.16574611587100807 1723.7049088402464 8 0
MON 609 10518.17 9163.13 13129.53 10518.17 0 0.0 1723.7049088402464 0.16387878393677288 1723.7049088402464 8 0
MON 610 10821.73 9163.13 13129.53 10821.73 0 0.0 1723.7049088402464 0.15928182544198077 1723.7049088402464 8 0
MON 611 10970.18 9163.13 13129.53 10970.18 0 0.0 1723.7049088402464 0.15712640164885594 1723.7049088402464 8 0
MON 612 11805.65 9163.13 13129.53 11805.65 0 0.0 1723.7049088402464 0.14600677716519178 1723.7049088402464 8 0
MON 613 11478.17 9163.13 13129.53 11478.17 0 0.0 1723.7049088402464 0.15017244986267378 1723.7049088402464 8 0
MON 614 11941.97 9252.3 13129.53 11941.97 0 0.0 1723.7049088402464 0.14434008030837847 1723.7049088402464 8 0
MON 615 11966.41 9252.3 13129.53 11966.41 0 0.0 1723.7049088402464 0.14404528248992357 1723.7049088402464 8 0
MON 616 11862.94 9252.3 13129.53 11862.94 0 0.0 1723.7049088402464 0.14530166289640226 1723.7049088402464 8 0
MON 617 11354.02 9252.3 12273.82 11354.02 0 0.0 1723.7049088402464 0.15181450348336945 1723.7049088402464 8 0
MON 618 11523.58 9252.3 12273.82 11523.58 0 0.0 1723.7049088402464 0.14958067795253266 1723.7049088402464 8 0
MON 619 11382.62 9252.3 12273.82 11382.62 0 0.0 1723.7049088402464 0.15143305397529272 1723.7049088402464 8 0
MON 620 10895.83 9252.3 12273.82 10895.83 0 0.0 1723.7049088402464 0.15819858687591917 1723.7049088402464 8 0
MON 621 10051.7 9252.3 12273.82 10051.7 0 0.0 1723.7049088402464 0.17148391902267737 1723.7049088402464 8 0
MON 622 10311.55 9252.3 12273.82 10311.55 0 0.0 1723.7049088402464 0.16716254189139815 1723.7049088402464 8 0
MON 623 10374.34 9252.3 12273.82 10374.34 0 0.0 1723.7049088402464 0.16615080177054603 1723.7049088402464 8 0
MON 624 10231.74 9252.3 12273.82 10231.74 0 0.0 1723.7049088402464 0.16846644938595454 1723.7049088402464 8 0
MON 625 10345.81 9437.34 12273.82 10345.81 0 0.0 1723.7049088402464 0.16660898555456233 1723.7049088402464 8 0
MON 626 10916.05 9437.34 12273.82 10916.05 0 0.0 1723.7049088402464 0.15790555272651247 1723.7049088402464 8 0
MON 627 10763.23 9598.1 12273.82 10763.23 0 0.0 1723.7049088402464 0.16014754946612184 1723.7049088402464 8 0
MON 628 10138.05 9675.32 12273.82 10138.05 0 0.0 1723.7049088402464 0.1700233189657031 1723.7049088402464 8 0
MON 629 10131.06 9675.32 12273.82 10131.06 0 0.0 1723.7049088402464 0.17014062781586986 1723.7049088402464 8 0
MON 630 10407.97 9675.32 12273.82 10407.97 0 0.0 1723.7049088402464 0.16561393901406773 1723.7049088402464 8 0
MON 631 10159.96 9675.32 12273.82 10159.96 0 0.0 1723.7049088402464 0.16965666290420892 1723.7049088402464 8 0
MON 632 10138.52 9675.32 12273.82 10138.52 0 0.0 1723.7049088402464 0.17001543705000793 1723.7049088402464 8 0
MON 633 10370.82 9675.32 12273.82 10370.82 0 0.0 1723.7049088402464 0.16620719565475503 1723.7049088402464 8 0
MON 634 10185.5 9675.32 12273.82 10185.5 0 0.0 1723.7049088402464 0.16923125117473334 1723.7049088402464 8 0
MON 635 9754.42 9675.32 12273.82 9754.42 0 0.0 1723.7049088402464 0.1767101384644342 1723.7049088402464 8 0
MON 636 9510.2 9675.32 12273.82 9510.2 0 0.0 1723.7049088402464 0.18124801884715844 1723.7049088402464 8 0
MON 637 9598.17 9421.63 12273.82 9598.17 0 0.0 1723.7049088402464 0.17958682841002466 1723.7049088402464 8 0
MON 638 9630.66 9421.63 12273.82 9630.66 0 0.0 1723.7049088402464 0.17898097418455708 1723.7049088402464 8 0
MON 639 9757.97 9421.63 12273.82 9757.97 0 0.0 1723.7049088402464 0.176645850401287 1723.7049088402464 8 0
MON 640 10346.76 9421.63 12273.82 10346.76 0 0.0 1723.7049088402464 0.16659368815361006 1723.7049088402464 8 0
MON 641 10623.54 9421.63 12273.82 10623.54 0 0.0 1723.7049088402464 0.16225334576235853 1723.7049088402464 8 0
MON 642 10594.49 9421.63 12273.82 10594.49 0 0.0 1723.7049088402464 0.16269824303390218 1723.7049088402464 8 0
MON 643 10575.53 9421.63 12273.82 10575.53 0 0.0 1723.7049088402464 0.1629899313642197 1723.7049088402464 8 0
MON 644 10353.3 9421.63 12036.99 10353.3 0 0.0 1723.7049088402464 0.16648845381088603 1723.7049088402464 8 0
MON 645 10517.25 9421.63 11979.42 10517.25 0 0.0 1723.7049088402464 0.1638931192888109 1723.7049088402464 8 0
MON 646 10441.28 9421.63 11970.46 10441.28 0 0.0 1723.7049088402464 0.16508559380078364 1723.7049088402464 8 0
MON 647 10334.97 9421.63 11915.66 10334.97 0 0.0 1723.7049088402464 0.1667837360766646 1723.7049088402464 8 0
MON 648 10115.98 9421.63 11528.19 10115.98 0 0.0 1723.7049088402464 0.1703942582765334 1723.7049088402464 8 0
MON 649 10178.37 9421.63 11528.19 10178.37 0 0.0 1723.7049088402464 0.16934979852768628 1723.7049088402464 8 0
MON 650 10410.13 9421.63 11420.05 10410.13 0 0.0 1723.7049088402464 0.16557957574403456 1723.7049088402464 8 0
MON 651 10360.55 9421.63 10947.04 10360.55 0 0.0 1723.7049088402464 0.16637195021888282 1723.7049088402464 8 0
MON 652 10358.05 9421.63 10947.04 10358.05 0 0.0 1723.7049088402464 0.16641210544844315 1723.7049088402464 8 0
MON 653 10347.71 9421.63 10947.04 10347.71 0 0.0 1723.7049088402464 0.1665783935614978 1723.7049088402464 8 0
MON 654 10276.79 9421.63 10947.04 10276.79 0 0.0 1723.7049088402464 0.16772794898409388 1723.7049088402464 8 0
MON 655 10241.27 9421.63 10947.04 10241.27 0 0.0 1723.7049088402464 0.16830968315846045 1723.7049088402464 8 0
MON 656 10198.25 9421.63 10947.04 10198.25 0 0.0 1723.7049088402464 0.16901967581107016 1723.7049088402464 8 0
MON 657 10266.41 9428.3 10947.04 10266.41 0 0.0 1723.7049088402464 0.16789753271496524 1723.7049088402464 8 0
MON 658 10181.64 9531.8 10898.76 10181.64 0 0.0 1723.7049088402464 0.16929540907361157 1723.7049088402464 8 0
MON 659 10019.72 9582.94 10898.76 10019.72 0 0.0 1723.7049088402464 0.17203124526835545 1723.7049088402464 8 0
MON 660 10070.39 9730.65 10898.76 10070.39 0 0.0 1723.7049088402464 0.17116565583261883 1723.7049088402464 8 0
MON 661 9729.32 9851.69 10898.76 9729.32 0 0.0 1723.7049088402464 0.17716602073323176 1723.7049088402464 8 0
MON 662 8620.57 9727.14 10898.76 8620.57 0 0.0 1723.7049088402464 0.19995254476678995 1723.7049088402464 8 0
MON 663 8486.99 8370.8 10898.76 8486.99 0 0.0 1723.7049088402464 0.20309967477754143 1723.7049088402464 8 0
MON 664 8118.97 8325.4 10898.76 8118.97 0 0.0 1723.7049088402464 0.2123058600832675 1723.7049088402464 8 0
MON 665 8251.85 7895.63 10898.76 8251.85 0 0.0 1723.7049088402464 0.20888708699749103 1723.7049088402464 8 0
MON 666 8245.92 7895.63 10898.76 8245.92 0 0.0 1723.7049088402464 0.20903730679417779 1723.7049088402464 8 0
MON 667 8104.19 7895.63 10898.76 8104.19 0 0.0 1723.7049088402464 0.21269305246301562 1723.7049088402464 8 0
MON 668 8293.87 7895.63 10898.76 8293.87 0 0.0 1723.7049088402464 0.20782878304582134 1723.7049088402464 8 0
MON 669 8343.28 7830.76 10898.76 8343.28 0 0.0 1723.7049088402464 0.20659799369555454 1723.7049088402464 8 0
MON 670 8393.04 7830.76 10898.76 8393.04 0 0.0 1723.7049088402464 0.20537313164720367 1723.7049088402464 8 0
MON 671 8259.99 7830.76 10898.76 8259.99 0 0.0 1723.7049088402464 0.20868123434050725 1723.7049088402464 8 0
MON 672 8205.94 7830.76 10898.76 8205.94 0 0.0 1723.7049088402464 0.21005575337380558 1723.7049088402464 8 0
MON 673 8151.5 7830.76 10898.76 8151.5 0 0.0 1723.7049088402464 0.21145861606333147 1723.7049088402464 8 0
MON 674 7988.16 7830.76 10898.76 7988.16 0 0.0 1723.7049088402464 0.21578247166309217 1723.7049088402464 8 0
MON 675 8245.62 7830.76 10595.64 8245.62 0 0.0 1723.7049088402464 0.20904491218856147 1723.7049088402464 8 0
MON 676 8228.78 7830.76 10595.64 8228.78 0 0.0 1723.7049088402464 0.20947271756448055 1723.7049088402464 8 0
MON 677 8595.74 7830.76 10450.31 8595.74 0 0.0 1723.7049088402464 0.20053013572307288 1723.7049088402464 8 0
MON 678 8586.47 7830.76 10442.25 8586.47 0 0.0 1723.7049088402464 0.20074662915496666 1723.7049088402464 8 0
MON 679 8321.76 7830.76 10442.25 8321.76 0 0.0 1723.7049088402464 0.2071322543356509 1723.7049088402464 8 0
MON 680 8336.56 7830.76 10442.25 8336.56 0 0.0 1723.7049088402464 0.2067645298348775 1723.7049088402464 8 0
MON 681 8321.01 7830.76 10441.49 8321.01 0 0.0 1723.7049088402464 0.20715092384701453 1723.7049088402464 8 0
MON 682 8374.69 7830.76 10422.13 8374.69 0 0.0 1723.7049088402464 0.20582313003111116 1723.7049088402464 8 0
MON 683 8205.37 7830.76 10387.03 8205.37 0 0.0 1723.7049088402464 0.21007034525441828 1723.7049088402464 8 0
MON 684 8047.53 7830.76 10386.87 8047.53 0 0.0 1723.7049088402464 0.21419055397621958 1723.7049088402464 8 0
MON 685 8103.91 7830.76 10296.77 8103.91 0 0.0 1723.7049088402464 0.21270040126806028 1723.7049088402464 8 0
MON 686 7973.21 7830.76 10295.67 7973.21 0 0.0 1723.7049088402464 0.21618707005588042 1723.7049088402464 8 0
MON 687 7988.56 7830.76 10295.67 7988.56 0 0.0 1723.7049088402464 0.215771667088968 1723.7049088402464 8 0
MON 688 8222.08 7830.76 10285.87 8222.08 0 0.0 1723.7049088402464 0.20964341247473223 1723.7049088402464 8 0
MON 689 8243.72 7902.16 10188.1 8243.72 0 0.0 1723.7049088402464 0.20909309254077607 1723.7049088402464 8 0
MON 690 8078.2 7902.16 10074.44 8078.2 0 0.0 1723.7049088402464 0.21337735000869582 1723.7049088402464 8 0
MON 691 7514.67 7902.16 10074.24 7514.67 0 0.0 1723.7049088402464 0.2293786565265336 1723.7049088402464 8 0
MON 692 7493.49 7469.32 9804.32 7493.49 0 0.0 1723.7049088402464 0.23002698460133347 1723.7049088402464 8 0
MON 693 8660.7 7446.99 8744.83 8660.7 0 0.0 1723.7049088402464 0.1990260497234919 1723.7049088402464 8 0
MON 694 9244.97 7446.99 8721.78 9244.97 0 0.18644786395631857 0.0 0.18644786395631857 1723.7049088402464 9 1
MON 695 9551.71 7446.99 10021.74 9551.71 0 0.18644786395631857 0.0 0.18644786395631857 1780.8959266302074 9 0
MON 696 9256.15 7446.99 10021.74 9256.15 0 0.18644786395631857 0.0 0.18644786395631857 1725.7893959592782 9 0
MON 697 9427.69 7446.99 10021.74 9427.69 0 0.18644786395631857 0.0 0.18644786395631857 1757.7726625423452 9 0
MON 698 9205.73 7446.99 10021.74 9205.73 0 0.18644786395631857 0.0 0.18644786395631857 1716.3886946586006 9 0
MON 699 9199.58 7446.99 10021.74 9199.58 0 0.18644786395631857 0.0 0.18644786395631857 1715.2420402952691 9 0
MON 700 9261.1 7446.99 10021.74 9261.1 0 0.18644786395631857 0.0 0.18644786395631857 1726.712312885862 9 0
MON 701 9324.72 7446.99 10021.74 9324.72 0 0.18644786395631857 0.0 0.18644786395631857 1738.5741259907627 9 0
MON 702 9235.35 7446.99 10021.74 9235.35 0 0.18644786395631857 0.0 0.18644786395631857 1721.9112803889868 9 0
MON 703 9412.61 7446.99 10021.74 9412.61 0 0.18644786395631857 0.0 0.18644786395631857 1754.961028753884 9 0
MON 704 9342.53 7446.99 10021.74 9342.53 0 0.18644786395631857 0.0 0.18644786395631857 1741.894762447825 9 0
MON 705 9360.88 7446.99 10021.74 9360.88 0 0.18644786395631857 0.0 0.18644786395631857 1745.3160807514232 9 0
MON 706 9267.56 7446.99 10021.74 9267.56 0 0.18644786395631857 0.0 0.18644786395631857 1727.9167660870196 9 0
MON 707 8804.88 7446.99 10021.74 8804.88 0 0.18644786395631857 0.0 0.18644786395631857 1641.6510683917102 9 0
MON 708 8813.58 7446.99 10021.74 8813.58 0 0.18644786395631857 0.0 0.18644786395631857 1643.2731648081303 9 0
MON 709 9055.53 7446.99 10021.74 9055.53 0 0.18644786395631857 0.0 0.18644786395631857 1688.3842254923616 9 0
MON 710 8757.79 7446.99 10021.74 8757.79 0 0.18644786395631857 0.0 0.18644786395631857 1632.8712384780074 9 0
MON 711 8815.66 7446.99 10021.74 8815.66 0 0.18644786395631857 0.0 0.18644786395631857 1643.6609763651593 9 0
MON 712 8808.26 7446.99 10021.74 8808.26 0 0.18644786395631857 0.0 0.18644786395631857 1642.2812621718826 9 0
MON 713 8708.1 7479.98 10021.74 8708.1 0 0.18644786395631857 0.0 0.18644786395631857 1623.6066441180178 9 0
MON 714 8491.99 8662.62 10021.74 8491.99 0 0.0 1583.3133962384177 0.18644786395631857 1583.3133962384177 10 -1
MON 715 8550.76 8484.84 10021.74 8550.76 0 0.0 1583.3133962384177 0.185166394126185 1583.3133962384177 10 0
MON 716 8577.98 8473.97 10021.74 8577.98 0 0.0 1583.3133962384177 0.18457881648574814 1583.3133962384177 10 0
MON 717 8309.29 8473.97 10021.74 8309.29 0 0.0 1583.3133962384177 0.19054737483448256 1583.3133962384177 10 0
MON 718 8206.15 8273.57 10021.74 8206.15 0 0.0 1583.3133962384177 0.1929422928216542 1583.3133962384177 10 0
MON 719 8027.27 8099.96 10021.74 8027.27 0 0.0 1583.3133962384177 0.19724182645387756 1583.3133962384177 10 0
MON 720 7642.75 8010.51 10021.74 7642.75 0 0.0 1583.3133962384177 0.20716540463032518 1583.3133962384177 10 0
MON 721 7296.58 7597.38 10021.74 7296.58 0 0.0 1583.3133962384177 0.2169939062188611 1583.3133962384177 10 0
MON 722 7397.8 6936.71 10021.74 7397.8 0 0.0 1583.3133962384177 0.21402489878591172 1583.3133962384177 10 0
MON 723 7047.92 6936.71 10021.74 7047.92 0 0.0 1583.3133962384177 0.22464974009898206 1583.3133962384177 10 0
MON 724 7146.13 6936.71 10021.74 7146.13 0 0.0 1583.3133962384177 0.22156235560204163 1583.3133962384177 10 0
MON 725 7218.37 6617.17 9805.12 7218.37 0 0.0 1583.3133962384177 0.21934500396050877 1583.3133962384177 10 0
MON 726 7531.66 6617.17 9805.12 7531.66 0 0.0 1583.3133962384177 0.2102210397493272 1583.3133962384177 10 0
MON 727 7463.11 6617.17 9516.18 7463.11 0 0.0 1583.3133962384177 0.2121519575938741 1583.3133962384177 10 0
MON 728 7761.24 6617.17 9505.05 7761.24 0 0.0 1583.3133962384177 0.20400263311512307 1583.3133962384177 10 0
MON 729 7569.63 6617.17 9505.05 7569.63 0 0.0 1583.3133962384177 0.20916655057623923 1583.3133962384177 10 0
MON 730 7424.29 6617.17 9505.05 7424.29 0 0.0 1583.3133962384177 0.21326125410489322 1583.3133962384177 10 0
MON 731 7321.99 6617.17 9505.05 7321.99 0 0.0 1583.3133962384177 0.21624085750436942 1583.3133962384177 10 0
MON 732 7320.15 6617.17 9505.05 7320.15 0 0.0 1583.3133962384177 0.21629521201593105 1583.3133962384177 10 0
MON 733 7252.03 6617.17 9505.05 7252.03 0 0.0 1583.3133962384177 0.21832692311510263 1583.3133962384177 10 0
MON 734 7448.31 6617.17 9457.42 7448.31 0 0.0 1583.3133962384177 0.2125735094589803 1583.3133962384177 10 0
MON 735 7547.0 6617.17 9423.24 7547.0 0 0.0 1583.3133962384177 0.20979374536086096 1583.3133962384177 10 0
MON 736 7556.24 6617.17 9368.48 7556.24 0 0.0 1583.3133962384177 0.20953720319079566 1583.3133962384177 10 0
MON 737 7564.35 6617.17 9272.76 7564.35 0 0.0 1583.3133962384177 0.20931255114298222 1583.3133962384177 10 0
MON 738 7400.9 6617.17 9103.83 7400.9 0 0.0 1583.3133962384177 0.21393525060984714 1583.3133962384177 10 0
MON 739 7278.12 6617.17 9103.83 7278.12 0 0.0 1583.3133962384177 0.2175442828970143 1583.3133962384177 10 0
MON 740 7217.43 6617.17 9081.28 7217.43 0 0.0 1583.3133962384177 0.21937357151207806 1583.3133962384177 10 0
MON 741 7243.13 6617.17 8853.77 7243.13 0 0.0 1583.3133962384177 0.21859519244282757 1583.3133962384177 10 0
MON 742 7269.68 6617.17 8836.84 7269.68 0 0.0 1583.3133962384177 0.2177968488624558 1583.3133962384177 10 0
MON 743 7124.67 6617.17 8826.94 7124.67 0 0.0 1583.3133962384177 0.22222971677823922 1583.3133962384177 10 0
MON 744 7152.3 6617.17 8730.87 7152.3 0 0.0 1583.3133962384177 0.22137122271694668 1583.3133962384177 10 0
MON 745 6932.48 6924.38 8727.79 6932.48 0 0.0 1583.3133962384177 0.22839061868745641 1583.3133962384177 10 0
MON 746 6640.52 6903.68 8727.79 6640.52 0 0.0 1583.3133962384177 0.23843214028997994 1583.3133962384177 10 0
MON 747 7276.8 6587.97 8653.28 7276.8 0 0.0 1583.3133962384177 0.21758374508553452 1583.3133962384177 10 0
MON 748 7202.84 6540.05 8408.52 7202.84 0 0.0 1583.3133962384177 0.2198179324042208 1583.3133962384177 10 0
MON 749 7218.82 6540.05 8237.24 7218.82 0 0.0 1583.3133962384177 0.21933133063830623 1583.3133962384177 10 0
